NOM_REGION;SUPERFICIE;POPULATION;CODE_REGION;SUPERFICIE
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;9953.0;16379;75;9953.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;2279.0;5172;75;2279.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;4521.0;1415;75;4521.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1736.0;167;75;1736.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;640.0;1181;75;640.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;808.0;622;75;808.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;2976.0;678;75;2976.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;3504.0;997;75;3504.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1051.0;251;75;1051.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;2598.0;1632;75;2598.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1269.0;261;75;1269.0
NORMANDIE;1510.0;1091;28;1510.0
NORMANDIE;600.0;1367;28;600.0
NORMANDIE;492.0;445;28;492.0
NORMANDIE;835.0;801;28;835.0
NORMANDIE;714.0;153;28;714.0
NORMANDIE;1306.0;131;28;1306.0
NORMANDIE;483.0;190;28;483.0
NORMANDIE;965.0;386;28;965.0
NORMANDIE;388.0;134;28;388.0
NORMANDIE;366.0;119;28;366.0
NORMANDIE;1347.0;682;28;1347.0
NORMANDIE;341.0;445;28;341.0
NORMANDIE;1499.0;880;28;1499.0
NORMANDIE;1264.0;562;28;1264.0
NORMANDIE;765.0;659;28;765.0
NORMANDIE;882.0;501;28;882.0
NORMANDIE;1146.0;285;28;1146.0
NORMANDIE;235.0;439;28;235.0
NORMANDIE;417.0;318;28;417.0
NORMANDIE;336.0;326;28;336.0
NORMANDIE;298.0;291;28;298.0
NORMANDIE;782.0;568;28;782.0
ILE-DE-FRANCE;1059.0;846;11;1059.0
CENTRE-VAL DE LOIRE;1146.0;724;24;1146.0
CENTRE-VAL DE LOIRE;1720.0;916;24;1720.0
CENTRE-VAL DE LOIRE;1365.0;1361;24;1365.0
CENTRE-VAL DE LOIRE;2635.0;3471;24;2635.0
CENTRE-VAL DE LOIRE;2576.0;441;24;2576.0
CENTRE-VAL DE LOIRE;4039.0;2250;24;4039.0
CENTRE-VAL DE LOIRE;2669.0;744;24;2669.0
CENTRE-VAL DE LOIRE;1169.0;456;24;1169.0
ILE-DE-FRANCE;1457.0;22031;11;1457.0
ILE-DE-FRANCE;1716.0;761;11;1716.0
CENTRE-VAL DE LOIRE;1015.0;284;24;1015.0
ILE-DE-FRANCE;481.0;12476;11;481.0
ILE-DE-FRANCE;473.0;1233;11;473.0
ILE-DE-FRANCE;532.0;20188;11;532.0
ILE-DE-FRANCE;501.0;27713;11;501.0
ILE-DE-FRANCE;2900.0;1162;11;2900.0
CENTRE-VAL DE LOIRE;724.0;115;24;724.0
CENTRE-VAL DE LOIRE;4027.0;1450;24;4027.0
CENTRE-VAL DE LOIRE;2597.0;1145;24;2597.0
CENTRE-VAL DE LOIRE;660.0;48;24;660.0
CENTRE-VAL DE LOIRE;2029.0;15298;24;2029.0
CENTRE-VAL DE LOIRE;1552.0;8585;24;1552.0
CENTRE-VAL DE LOIRE;4669.0;1418;24;4669.0
CENTRE-VAL DE LOIRE;2759.0;114286;24;2759.0
CENTRE-VAL DE LOIRE;2894.0;1382;24;2894.0
CENTRE-VAL DE LOIRE;1458.0;316;24;1458.0
CENTRE-VAL DE LOIRE;1685.0;189;24;1685.0
CENTRE-VAL DE LOIRE;884.0;241;24;884.0
ILE-DE-FRANCE;489.0;176;11;489.0
CENTRE-VAL DE LOIRE;2781.0;766;24;2781.0
CENTRE-VAL DE LOIRE;1066.0;643;24;1066.0
CENTRE-VAL DE LOIRE;753.0;284;24;753.0
CENTRE-VAL DE LOIRE;402.0;415;24;402.0
CENTRE-VAL DE LOIRE;442.0;103;24;442.0
CENTRE-VAL DE LOIRE;1481.0;241;24;1481.0
CENTRE-VAL DE LOIRE;2031.0;1490;24;2031.0
ILE-DE-FRANCE;912.0;1643;11;912.0
CENTRE-VAL DE LOIRE;2389.0;823;24;2389.0
NORMANDIE;2279.0;944;28;2279.0
NORMANDIE;953.0;1808;28;953.0
PAYS DE LA LOIRE;574.0;96;52;574.0
NORMANDIE;1609.0;538;28;1609.0
NORMANDIE;1190.0;359;28;1190.0
NORMANDIE;522.0;132;28;522.0
NORMANDIE;979.0;486;28;979.0
CENTRE-VAL DE LOIRE;1322.0;238;24;1322.0
CENTRE-VAL DE LOIRE;511.0;346;24;511.0
CENTRE-VAL DE LOIRE;1347.0;1067;24;1347.0
CENTRE-VAL DE LOIRE;4370.0;5444;24;4370.0
NORMANDIE;530.0;278;28;530.0
ILE-DE-FRANCE;795.0;4552;11;795.0
CENTRE-VAL DE LOIRE;923.0;566;24;923.0
ILE-DE-FRANCE;1400.0;1464;11;1400.0
NORMANDIE;742.0;444;28;742.0
ILE-DE-FRANCE;363.0;429;11;363.0
ILE-DE-FRANCE;338.0;2070;11;338.0
ILE-DE-FRANCE;865.0;6824;11;865.0
ILE-DE-FRANCE;445.0;949;11;445.0
ILE-DE-FRANCE;260.0;371;11;260.0
ILE-DE-FRANCE;1131.0;1062;11;1131.0
ILE-DE-FRANCE;1042.0;9927;11;1042.0
ILE-DE-FRANCE;493.0;321;11;493.0
ILE-DE-FRANCE;1110.0;552;11;1110.0
ILE-DE-FRANCE;777.0;824;11;777.0
ILE-DE-FRANCE;360.0;27;11;360.0
NORMANDIE;442.0;139;28;442.0
NORMANDIE;700.0;423;28;700.0
NORMANDIE;2716.0;744;28;2716.0
NORMANDIE;935.0;295;28;935.0
NORMANDIE;624.0;338;28;624.0
NORD-PAS-DE-CALAIS-PICARDIE;487.0;160;32;487.0
NORD-PAS-DE-CALAIS-PICARDIE;284.0;197;32;284.0
NORD-PAS-DE-CALAIS-PICARDIE;286.0;436;32;286.0
NORD-PAS-DE-CALAIS-PICARDIE;453.0;163;32;453.0
NORMANDIE;1035.0;6409;28;1035.0
NORD-PAS-DE-CALAIS-PICARDIE;689.0;160;32;689.0
NORD-PAS-DE-CALAIS-PICARDIE;1100.0;348;32;1100.0
ILE-DE-FRANCE;318.0;151;11;318.0
NORMANDIE;1528.0;1037;28;1528.0
ILE-DE-FRANCE;533.0;1835;11;533.0
ILE-DE-FRANCE;407.0;583;11;407.0
NORD-PAS-DE-CALAIS-PICARDIE;578.0;162;32;578.0
NORD-PAS-DE-CALAIS-PICARDIE;1039.0;442;32;1039.0
NORMANDIE;1212.0;601;28;1212.0
NORMANDIE;646.0;5300;28;646.0
NORMANDIE;636.0;8338;28;636.0
NORMANDIE;616.0;303;28;616.0
NORMANDIE;927.0;640;28;927.0
NORMANDIE;543.0;447;28;543.0
NORMANDIE;837.0;416;28;837.0
NORMANDIE;1316.0;623;28;1316.0
NORMANDIE;399.0;3205;28;399.0
NORMANDIE;662.0;1434;28;662.0
NORMANDIE;468.0;697;28;468.0
NORMANDIE;1000.0;733;28;1000.0
NORMANDIE;1255.0;1460;28;1255.0
NORMANDIE;519.0;372;28;519.0
NORMANDIE;1130.0;1889;28;1130.0
NORMANDIE;1338.0;606;28;1338.0
ILE-DE-FRANCE;845.0;51713;11;845.0
NORD-PAS-DE-CALAIS-PICARDIE;1114.0;487;32;1114.0
NORD-PAS-DE-CALAIS-PICARDIE;1148.0;1145;32;1148.0
NORD-PAS-DE-CALAIS-PICARDIE;691.0;276;32;691.0
NORD-PAS-DE-CALAIS-PICARDIE;704.0;275;32;704.0
NORD-PAS-DE-CALAIS-PICARDIE;511.0;186;32;511.0
NORD-PAS-DE-CALAIS-PICARDIE;590.0;206;32;590.0
NORD-PAS-DE-CALAIS-PICARDIE;611.0;231;32;611.0
NORD-PAS-DE-CALAIS-PICARDIE;1739.0;842;32;1739.0
NORD-PAS-DE-CALAIS-PICARDIE;333.0;505;32;333.0
NORD-PAS-DE-CALAIS-PICARDIE;1052.0;1013;32;1052.0
NORD-PAS-DE-CALAIS-PICARDIE;493.0;226;32;493.0
NORD-PAS-DE-CALAIS-PICARDIE;408.0;196;32;408.0
NORD-PAS-DE-CALAIS-PICARDIE;236.0;292;32;236.0
NORD-PAS-DE-CALAIS-PICARDIE;893.0;279;32;893.0
BOURGOGNE-FRANCHE-COMTE;784.0;496;27;784.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;2300.0;193;44;2300.0
BOURGOGNE-FRANCHE-COMTE;1496.0;721;27;1496.0
BOURGOGNE-FRANCHE-COMTE;405.0;937;27;405.0
BOURGOGNE-FRANCHE-COMTE;1857.0;3999;27;1857.0
BOURGOGNE-FRANCHE-COMTE;1303.0;317;27;1303.0
BOURGOGNE-FRANCHE-COMTE;1548.0;525;27;1548.0
BOURGOGNE-FRANCHE-COMTE;2209.0;228;27;2209.0
BOURGOGNE-FRANCHE-COMTE;2478.0;308;27;2478.0
BOURGOGNE-FRANCHE-COMTE;4035.0;5326;27;4035.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;839.0;96;44;839.0
BOURGOGNE-FRANCHE-COMTE;765.0;540;27;765.0
BOURGOGNE-FRANCHE-COMTE;3872.0;2273;27;3872.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;10727.0;1641;44;10727.0
NORD-PAS-DE-CALAIS-PICARDIE;883.0;185;32;883.0
NORD-PAS-DE-CALAIS-PICARDIE;728.0;72;32;728.0
NORD-PAS-DE-CALAIS-PICARDIE;1533.0;748;32;1533.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;2289.0;323;44;2289.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;7151.0;1518;44;7151.0
ILE-DE-FRANCE;182.0;17100;11;182.0
ILE-DE-FRANCE;849.0;23369;11;849.0
ILE-DE-FRANCE;144.0;14870;11;144.0
ILE-DE-FRANCE;1615.0;81899;11;1615.0
NORD-PAS-DE-CALAIS-PICARDIE;780.0;1331;32;780.0
ILE-DE-FRANCE;535.0;4765;11;535.0
NORD-PAS-DE-CALAIS-PICARDIE;1294.0;9740;32;1294.0
ILE-DE-FRANCE;1019.0;3701;11;1019.0
ILE-DE-FRANCE;625.0;3849;11;625.0
ILE-DE-FRANCE;1523.0;53623;11;1523.0
ILE-DE-FRANCE;578.0;4517;11;578.0
ILE-DE-FRANCE;627.0;1911;11;627.0
ILE-DE-FRANCE;803.0;1856;11;803.0
ILE-DE-FRANCE;718.0;2384;11;718.0
ILE-DE-FRANCE;248.0;717;11;248.0
ILE-DE-FRANCE;409.0;693;11;409.0
ILE-DE-FRANCE;544.0;379;11;544.0
ILE-DE-FRANCE;275.0;1108;11;275.0
NORD-PAS-DE-CALAIS-PICARDIE;1682.0;990;32;1682.0
NORD-PAS-DE-CALAIS-PICARDIE;1150.0;476;32;1150.0
NORD-PAS-DE-CALAIS-PICARDIE;1445.0;654;32;1445.0
BRETAGNE;2852.0;3296;53;2852.0
PROVENCE-ALPES-COTE D'AZUR;1085.0;2289;93;1085.0
PAYS DE LA LOIRE;2022.0;1358;52;2022.0
PROVENCE-ALPES-COTE D'AZUR;2075.0;78065;93;2075.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;3097.0;233;76;3097.0
BRETAGNE;6407.0;5739;53;6407.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;694.0;1614;76;694.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;1603.0;120;76;1603.0
NORD-PAS-DE-CALAIS-PICARDIE;621.0;697;32;621.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;414.0;136;44;414.0
BOURGOGNE-FRANCHE-COMTE;656.0;241;27;656.0
BOURGOGNE-FRANCHE-COMTE;268.0;199;27;268.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;1404.0;886;44;1404.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1353.0;639;75;1353.0
BRETAGNE;940.0;432;53;940.0
NORD-PAS-DE-CALAIS-PICARDIE;224.0;122;32;224.0
BRETAGNE;1770.0;172;53;1770.0
AUVERGNE-RHONE-ALPES;884.0;701;84;884.0
BRETAGNE;3267.0;789;53;3267.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;876.0;392;44;876.0
NORMANDIE;762.0;97;28;762.0
BOURGOGNE-FRANCHE-COMTE;442.0;58;27;442.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;978.0;100;76;978.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;933.0;141;75;933.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;745.0;5892;75;745.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;2236.0;926;75;2236.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1197.0;1364;75;1197.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1631.0;157;75;1631.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1491.0;3341;75;1491.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;2050.0;5619;75;2050.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;2206.0;2870;75;2206.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;14939.0;2607;75;14939.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;3015.0;768;75;3015.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1375.0;316;75;1375.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1871.0;1549;75;1871.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;4463.0;786;75;4463.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;3184.0;1597;75;3184.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1641.0;684;75;1641.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;2310.0;567;75;2310.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;2360.0;509;75;2360.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;2784.0;1774;75;2784.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1183.0;267;75;1183.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1872.0;104;75;1872.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1729.0;517;75;1729.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1302.0;168;75;1302.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1142.0;96;75;1142.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1717.0;456;75;1717.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1876.0;2498;75;1876.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1605.0;182;75;1605.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;2502.0;582;75;2502.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1084.0;817;75;1084.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;4652.0;10859;75;4652.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;3859.0;565;75;3859.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;3169.0;74123;75;3169.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1887.0;117;75;1887.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1893.0;7468;75;1893.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1843.0;1056;75;1843.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;5378.0;1376;75;5378.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;2799.0;838;75;2799.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1461.0;598;75;1461.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1871.0;275;75;1871.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;2621.0;5304;75;2621.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1674.0;3083;75;1674.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;2651.0;9995;75;2651.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1261.0;3388;75;1261.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1946.0;500;75;1946.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1525.0;1328;75;1525.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;2170.0;42014;75;2170.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;2343.0;141;75;2343.0
MARTINIQUE;3856.0;4341;2;3856.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;1263.0;605;44;1263.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;2432.0;1426;44;2432.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;401.0;527;44;401.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;1170.0;407;44;1170.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;2003.0;6471;44;2003.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;1972.0;1688;44;1972.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;984.0;727;44;984.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;1271.0;224;44;1271.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;327.0;66;44;327.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;3659.0;654;44;3659.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;771.0;70;44;771.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;999.0;331;44;999.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;1335.0;209;44;1335.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;5235.0;2395;44;5235.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;844.0;72;44;844.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;1126.0;80;44;1126.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;5919.0;2066;44;5919.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;1025.0;88;44;1025.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;1534.0;81;44;1534.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;1014.0;61;44;1014.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;589.0;105;44;589.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;1000.0;128;44;1000.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;1538.0;56;44;1538.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;1170.0;7;44;1170.0
NORD-PAS-DE-CALAIS-PICARDIE;804.0;258;32;804.0
NORD-PAS-DE-CALAIS-PICARDIE;444.0;120;32;444.0
NORD-PAS-DE-CALAIS-PICARDIE;349.0;155;32;349.0
NORD-PAS-DE-CALAIS-PICARDIE;768.0;236;32;768.0
NORD-PAS-DE-CALAIS-PICARDIE;1021.0;308;32;1021.0
NORD-PAS-DE-CALAIS-PICARDIE;1160.0;1570;32;1160.0
NORD-PAS-DE-CALAIS-PICARDIE;623.0;99;32;623.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;1916.0;165;44;1916.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;3683.0;697;44;3683.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;720.0;62;44;720.0
NORD-PAS-DE-CALAIS-PICARDIE;350.0;54;32;350.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;1622.0;18430;44;1622.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;1181.0;1039;44;1181.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;1368.0;673;44;1368.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;1102.0;227;44;1102.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;817.0;66;44;817.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;530.0;94;44;530.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;977.0;721;76;977.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;427.0;704;75;427.0
PAYS DE LA LOIRE;1557.0;39377;52;1557.0
AUVERGNE-RHONE-ALPES;1886.0;585;84;1886.0
PAYS DE LA LOIRE;446.0;4810;52;446.0
PAYS DE LA LOIRE;1354.0;3209;52;1354.0
BOURGOGNE-FRANCHE-COMTE;1339.0;48;27;1339.0
PAYS DE LA LOIRE;1997.0;4547;52;1997.0
CENTRE-VAL DE LOIRE;1575.0;346;24;1575.0
CENTRE-VAL DE LOIRE;1672.0;793;24;1672.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;422.0;197;75;422.0
BRETAGNE;4154.0;2907;53;4154.0
CENTRE-VAL DE LOIRE;2729.0;1109;24;2729.0
CENTRE-VAL DE LOIRE;609.0;16833;24;609.0
CENTRE-VAL DE LOIRE;1324.0;282;24;1324.0
CENTRE-VAL DE LOIRE;2027.0;621;24;2027.0
CENTRE-VAL DE LOIRE;790.0;83;24;790.0
CENTRE-VAL DE LOIRE;1470.0;1625;24;1470.0
CENTRE-VAL DE LOIRE;654.0;292;24;654.0
CENTRE-VAL DE LOIRE;1196.0;208;24;1196.0
ILE-DE-FRANCE;1956.0;6513;11;1956.0
ILE-DE-FRANCE;896.0;538;11;896.0
CENTRE-VAL DE LOIRE;1312.0;278;24;1312.0
CENTRE-VAL DE LOIRE;1108.0;178;24;1108.0
CENTRE-VAL DE LOIRE;1969.0;142;24;1969.0
CENTRE-VAL DE LOIRE;626.0;286;24;626.0
CENTRE-VAL DE LOIRE;2630.0;421;24;2630.0
CENTRE-VAL DE LOIRE;2089.0;427;24;2089.0
CENTRE-VAL DE LOIRE;2425.0;1831;24;2425.0
CENTRE-VAL DE LOIRE;621.0;375;24;621.0
CENTRE-VAL DE LOIRE;2322.0;417;24;2322.0
ILE-DE-FRANCE;1385.0;528;11;1385.0
CENTRE-VAL DE LOIRE;2572.0;954;24;2572.0
CENTRE-VAL DE LOIRE;5460.0;850;24;5460.0
ILE-DE-FRANCE;780.0;1130;11;780.0
ILE-DE-FRANCE;501.0;2618;11;501.0
ILE-DE-FRANCE;748.0;15880;11;748.0
ILE-DE-FRANCE;451.0;9726;11;451.0
ILE-DE-FRANCE;451.0;9726;11;451.0
ILE-DE-FRANCE;659.0;25685;11;659.0
PAYS DE LA LOIRE;2478.0;1643;52;2478.0
PAYS DE LA LOIRE;2770.0;4298;52;2770.0
PAYS DE LA LOIRE;2123.0;799;52;2123.0
CENTRE-VAL DE LOIRE;1690.0;1289;24;1690.0
NORMANDIE;1048.0;107;28;1048.0
CENTRE-VAL DE LOIRE;1247.0;316;24;1247.0
NORMANDIE;3962.0;1477;28;3962.0
NORMANDIE;3962.0;1477;28;3962.0
CENTRE-VAL DE LOIRE;1919.0;230;24;1919.0
NORD-PAS-DE-CALAIS-PICARDIE;1054.0;156;32;1054.0
PROVENCE-ALPES-COTE D'AZUR;1547.0;67;93;1547.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;368.0;522;75;368.0
NORD-PAS-DE-CALAIS-PICARDIE;323.0;6855;32;323.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;694.0;135;75;694.0
BOURGOGNE-FRANCHE-COMTE;2582.0;696;27;2582.0
NORMANDIE;1250.0;305;28;1250.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;513.0;8854;76;513.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;644.0;362;75;644.0
PROVENCE-ALPES-COTE D'AZUR;1854.0;5184;93;1854.0
AUVERGNE-RHONE-ALPES;744.0;364;84;744.0
NORD-PAS-DE-CALAIS-PICARDIE;612.0;273;32;612.0
NORD-PAS-DE-CALAIS-PICARDIE;409.0;115;32;409.0
BRETAGNE;3225.0;3256;53;3225.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;195.0;34;76;195.0
PROVENCE-ALPES-COTE D'AZUR;585.0;35620;93;585.0
NORD-PAS-DE-CALAIS-PICARDIE;338.0;109;32;338.0
AUVERGNE-RHONE-ALPES;423.0;433;84;423.0
PROVENCE-ALPES-COTE D'AZUR;3774.0;575;93;3774.0
BOURGOGNE-FRANCHE-COMTE;616.0;835;27;616.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;513.0;171;75;513.0
NORD-PAS-DE-CALAIS-PICARDIE;652.0;535;32;652.0
AUVERGNE-RHONE-ALPES;356.0;375;84;356.0
PROVENCE-ALPES-COTE D'AZUR;6970.0;2589;93;6970.0
AUVERGNE-RHONE-ALPES;487.0;179;84;487.0
AUVERGNE-RHONE-ALPES;198.0;368;84;198.0
NORMANDIE;285.0;50;28;285.0
CENTRE-VAL DE LOIRE;2195.0;529;24;2195.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;1121.0;2015;76;1121.0
BOURGOGNE-FRANCHE-COMTE;175.0;19;27;175.0
NORD-PAS-DE-CALAIS-PICARDIE;257.0;330;32;257.0
BRETAGNE;981.0;225;53;981.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;460.0;92;76;460.0
PAYS DE LA LOIRE;2356.0;628;52;2356.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1349.0;414;75;1349.0
NORD-PAS-DE-CALAIS-PICARDIE;869.0;866;32;869.0
NORMANDIE;581.0;302;28;581.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;2801.0;4063;76;2801.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1160.0;288;75;1160.0
PAYS DE LA LOIRE;1908.0;1889;52;1908.0
PAYS DE LA LOIRE;5058.0;2664;52;5058.0
NORMANDIE;953.0;658;28;953.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1595.0;300;75;1595.0
BOURGOGNE-FRANCHE-COMTE;2519.0;245;27;2519.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;681.0;181;75;681.0
BOURGOGNE-FRANCHE-COMTE;529.0;433;27;529.0
BRETAGNE;2438.0;413;53;2438.0
PAYS DE LA LOIRE;766.0;2779;52;766.0
NORMANDIE;331.0;223;28;331.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;845.0;555;44;845.0
CORSE;4674.0;1263;94;4674.0
BOURGOGNE-FRANCHE-COMTE;1555.0;1255;27;1555.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;743.0;64;44;743.0
CORSE;4839.0;7950;94;4839.0
AUVERGNE-RHONE-ALPES;1815.0;1831;84;1815.0
BRETAGNE;1015.0;7167;53;1015.0
AUVERGNE-RHONE-ALPES;1851.0;250;84;1851.0
AUVERGNE-RHONE-ALPES;891.0;1230;84;891.0
PAYS DE LA LOIRE;10565.0;5209;52;10565.0
PAYS DE LA LOIRE;1287.0;1194;52;1287.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;625.0;252;75;625.0
CENTRE-VAL DE LOIRE;2506.0;282;24;2506.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;413.0;76;76;413.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;899.0;186;76;899.0
AUVERGNE-RHONE-ALPES;1054.0;892;84;1054.0
PAYS DE LA LOIRE;4010.0;1930;52;4010.0
PAYS DE LA LOIRE;5715.0;1074;52;5715.0
NORD-PAS-DE-CALAIS-PICARDIE;522.0;442;32;522.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;1157.0;218;76;1157.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;800.0;166;75;800.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;477.0;296;76;477.0
PAYS DE LA LOIRE;877.0;166;52;877.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1129.0;902;75;1129.0
