Identifiant;Nom Etablissement;Numéro Siret;Adresse;Code Postal;Commune;Departement;Region;coordonnées_x;coordonnées_y;Code APE;Libellé APE;Code Eprtr;Libelle Eprtr;coordonnees;Milieu;Polluant;Quantite
051.00333;LE CREUSET INDUSTRIE SAS;5,28E+13;rue Olivier Deguise;2230;FRESNOY-LE-GRAND;AISNE;NORD-PAS-DE-CALAIS-PICARDIE;678517.09571442;2550816.5797959;2599A;Fabrication d'articles métalliques ménagers;2.(d);Fonderies de métaux ferreux d'une capacité de productionde 20 tonnes par jour;49.9487019839, 3.42895000466;Air;Zinc et ses composés (Zn);6739,172201
051.00348;TERGAL INDUSTRIES;3,93E+13;Rue Jules Vercruysse;2430;GAUCHY;AISNE;NORD-PAS-DE-CALAIS-PICARDIE;667200;2536800;2016Z;Fabrication de matières plastiques de base;;;49.8241737659, 3.26919150845;Air;Composés organiques volatils non méthaniques (COVNM);9618324,36
051.00390;ISDND HOLNON ET SAVY;8,47E+13;"Lieu dit ""le Champ Louvia""";2760;HOLNON;AISNE;NORD-PAS-DE-CALAIS-PICARDIE;662020;2539490;3821Z;Traitement et élimination des déchets non dangereux;5.(d);Décharges -  à  l'exception des décharges de déchets inertes et des décharges qui ont été définitivement fermées avant le 16 juillet 2001 ou dont la phase de gestion après désaffection requise par les autorités compétentes conformément à  l'article 13 de la directive 1999/31/CE du Conseil du 26 avril 1999 concernant la mise en décharge des déchets s'est achevée recevant 10 tonnes par jour ou d'une capacité totale de 25 000 tonnes;49.8488557966, 3.19771055301;Air;CO2 Total (CO2 d'origine biomasse et non biomasse);4135400,028
051.00395;CEREAL PARTNERS FRANCE;3,79E+13;Voie d'Urvillers - BP 399;2315;ITANCOURT;AISNE;NORD-PAS-DE-CALAIS-PICARDIE;671715.04641021;2534797.9820565;1061B;Autres activités du travail des grains;;;49.8057019772, 3.33150000469;Air;Hydrochlorofluorocarbures (HCFC);98640
051.00400;CROWN Food France;9,54E+13;Rue Armand brimbeuf;2930;LAON;AISNE;NORD-PAS-DE-CALAIS-PICARDIE;694800;2510500;2592Z;Fabrication d'emballages métalliques légers;9.(c);Installations destinées au traitement de surface de matières -  d'objets ou de produits à  l'aide de solvants organiques -  notamment pour les opérations d'apprêt -  d'impression -  de revêtement -  de dégraissage -  d'imperméabilisation -  de collage -  de peinture -  de nettoyage ou d'imprégnation d'une capacité de consommation de 150 kg par heures ou 200 tonnes par an;49.5844843123, 3.64612595609;Air;Composés organiques volatils non méthaniques (COVNM);3100000
051.00407;décharge de LEUILLY;2,50E+13;;2000;LAON;AISNE;NORD-PAS-DE-CALAIS-PICARDIE;694019;2508811;900B;Enlèvement et traitement des ordures ménagères;;;49.5694330491, 3.63495346138;Air;Méthane (CH4);788000
051.00411;ATAL;4,18E+13;;2000;LAON;AISNE;NORD-PAS-DE-CALAIS-PICARDIE;694019;2508811;361C;Fabrication de meubles de bureau et de magasin;;;49.5694330491, 3.63495346138;Air;Composés organiques volatils non méthaniques (COVNM);93500
051.00415;Impress Laon sas;3,79E+13;;2930;LAON;AISNE;NORD-PAS-DE-CALAIS-PICARDIE;695215.97367272;2509974.3958275;287C;Fabrication d'emballages métalliques légers;;;49.5797019667, 3.65175000455;Air;Composés organiques volatils non méthaniques (COVNM);168900
051.00440;SAINT LOUIS SUCRE - Etablissement de MARLE;3,52E+13;;2250;MARLE;AISNE;NORD-PAS-DE-CALAIS-PICARDIE;703821;2527752;158H;Fabrication de sucre;;;49.7379792387, 3.77508099057;Air;CO2 Total (CO2 d'origine biomasse et non biomasse);24800
051.00464;Etablissement de VIC;4,08E+13;;2290;MONTIGNY-LENGRAIN;AISNE;NORD-PAS-DE-CALAIS-PICARDIE;661542.43;2487644.174;158H;Fabrication de sucre;;;49.3832999984, 3.18333000095;Air;CO2 Total (CO2 d'origine biomasse et non biomasse);5898800
051.00466;INTERSNACK FRANCE;4,13E+13;BP 1;2290;MONTIGNY-LENGRAIN;AISNE;NORD-PAS-DE-CALAIS-PICARDIE;656252;2488978;1031Z;Transformation et conservation de pommes de terre;;;49.3957709311, 3.11071849276;Air;CO2 Total (CO2 d'origine biomasse et non biomasse);2129320
051.00467;ROQUETTE Frères;3,57E+13;Route de Compiegne -  Montigny-Lengrain 02290 Vic sur Aisne;2290;MONTIGNY-LENGRAIN;AISNE;NORD-PAS-DE-CALAIS-PICARDIE;655289;2486367;1062Z;Fabrication de produits amylacés;8.(b).(ii);matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle);49.3724013163, 3.0971177285;Air;CO2 Total d'origine non biomasse uniquement;2403326,235
051.00477;Décapage de l'Aisne;3,38E+13;Z.I. B Morcourt;2100;SAINT-QUENTIN;AISNE;NORD-PAS-DE-CALAIS-PICARDIE;671506;2541700;2561Z;Traitement et revêtement des métaux;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à  30 m3;49.8676933858, 3.32980912745;Air;Dichlorométhane (DCM - chlorure de méthylène);905970
051.00507;Chaufferie ZUP St Quentin;5,52E+13;Chemin de Morcourt;2100;OMISSY;AISNE;NORD-PAS-DE-CALAIS-PICARDIE;670375;2541150;3530Z;Production et distribution de vapeur et d'air conditionné;;;49.8628827404, 3.31400464144;Air;CO2 Total d'origine non biomasse uniquement;378800
051.00536;William Saurin;3,42E+13;26 route de Crécy;2270;POUILLY-SUR-SERRE;AISNE;NORD-PAS-DE-CALAIS-PICARDIE;688876.827;2521408.65;1085Z;Fabrication de plats préparés;8.(b).(i);matières premières animales (autres que le lait) d'une capacité de production de produits finis de 75 tonnes par jour;49.6832999989, 3.56667000798;Air;CO2 Total (CO2 d'origine biomasse et non biomasse);329200
051.00562;MBK INDUSTRIE;3,29E+13;ZI de Rouvroy - BP 639;2322;SAINT-QUENTIN;AISNE;NORD-PAS-DE-CALAIS-PICARDIE;671340.3;2541429.09;3091Z;Fabrication de motocycles;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à  30 m3;49.8652799477, 3.32746015746;Air;Composés organiques volatils non méthaniques (COVNM);1170327
051.00567;POMLY;4,42E+13;92 rue principale;2210;ROZET-SAINT-ALBIN;AISNE;NORD-PAS-DE-CALAIS-PICARDIE;669400;2466630;1051A;Fabrication de lait liquide et de produits frais;8.(c);Traitement et transformation du lait d'une capacité de traitement de 200 tonnes de lait par jour (valeur moyenne sur une base annuelle);49.1937138001, 3.2879439073;Air;Hydrochlorofluorocarbures (HCFC);100
051.00692;Chaufferie de la ZAC de Presles;4,57E+13;Rue du Docteur Roy;2200;SOISSONS;AISNE;NORD-PAS-DE-CALAIS-PICARDIE;672059;2486845;3530Z;Production et distribution de vapeur et d'air conditionné;;;49.3750175147, 3.32788663141;Air;CO2 Total (CO2 d'origine biomasse et non biomasse);220900
051.00756;ATEMAX France - Usine de Vénérolles;5,02E+13;9 Rue d'Etreux;2510;VENEROLLES;AISNE;NORD-PAS-DE-CALAIS-PICARDIE;693284;2554575;3832Z;Récupération de déchets triés;5.(e);Installations destinées à  l'élimination ou à  la valorisation de carcasses et de déchets d'animaux d'une capacité de traitement de 10 tonnes par jour;49.9804244752, 3.63524092349;Air;Oxydes d'azote (NOx - NO + NO2) (en eq. NO2);507000
051.00757;SAICA PAPER FRANCE;4,10E+13;Rue de la Vallée BP 8;2200;VENIZEL;AISNE;NORD-PAS-DE-CALAIS-PICARDIE;665869.43813159;2469514.4521271;1712Z;Fabrication de papier et de carton;6.(a);Installations industrielles destinées à  la fabrication de pà¢te à  papier à  partir du bois ou d'autres matières fibreuses;49.2200019493, 3.24000000467;Air;CO2 Total (CO2 d'origine biomasse et non biomasse);25579404,68
051.00819;SAR;5,09E+13;171 rue Dorée - Hameau de Ronquerolles;60600;AGNETZ;OISE;NORD-PAS-DE-CALAIS-PICARDIE;602995.2;2489557.43;2030Z;Fabrication de peintures -  vernis -  encres et mastics;;;49.4034530714, 2.37772732376;Air;Composés organiques volatils non méthaniques (COVNM);275200
051.00850;SINIAT;5,63E+13;ZI de Sinancourt;60390;AUNEUIL;OISE;NORD-PAS-DE-CALAIS-PICARDIE;575502.34;2487973.87;2362Z;Fabrication d'éléments en plà¢tre pour la construction;3.(c).(ii);de chaux dans des fours rotatifs d'une capacité de production de 50 tonnes par jour;49.3887605346, 1.99937629305;Air;CO2 Total (CO2 d'origine biomasse et non biomasse);1053800
051.00864;VALNOR;4,10E+13;CSD du Mont César;60930;BAILLEUL-SUR-THERAIN;OISE;NORD-PAS-DE-CALAIS-PICARDIE;593800;2488100;3821Z;Traitement et élimination des déchets non dangereux;5.(d);Décharges -  à  l'exception des décharges de déchets inertes et des décharges qui ont été définitivement fermées avant le 16 juillet 2001 ou dont la phase de gestion après désaffection requise par les autorités compétentes conformément à  l'article 13 de la directive 1999/31/CE du Conseil du 26 avril 1999 concernant la mise en décharge des déchets s'est achevée recevant 10 tonnes par jour ou d'une capacité totale de 25 000 tonnes;49.3903368918, 2.25117486123;Air;Méthane (CH4);8096000
051.00886;GIMA - Groupement International de Mécanique Agricole;3,95E+13;41 -  avenue Blaise Pascal;60000;BEAUVAIS;OISE;NORD-PAS-DE-CALAIS-PICARDIE;581840;2493229;2932Z;Fabrication d'autres équipements automobiles;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à  30 m3;49.4361799557, 2.08635966388;Air;Chlore;38441
051.00907;BEREZECKI SA;5,27E+13;ZI nÂ°2 Allée MONGE;60000;BEAUVAIS;OISE;NORD-PAS-DE-CALAIS-PICARDIE;583997;2491169;2561Z;Traitement et revêtement des métaux;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à  30 m3;49.4177336299, 2.11615002393;Air;Trichloroéthylène (TRI);134400
051.00909;VISKASE;5,42E+13;10 chaussée Feldtrappe BP 923;60009;BEAUVAIS;OISE;NORD-PAS-DE-CALAIS-PICARDIE;580486;2493062;2221Z;Fabrication de plaques -  feuilles -  tubes et profilés en matières plastiques;;;49.4346395796, 2.06771758007;Air;Oxydes de soufre (SOx - SO2 + SO3) (en eq. SO2);8229800
051.00912;AGCO;3,17E+13;41 -  avenue Blaise Pascal;60026;BEAUVAIS;OISE;NORD-PAS-DE-CALAIS-PICARDIE;583342;2491712;2830Z;Fabrication de machines agricoles et forestières;;;49.4225944181, 2.10710940373;Air;Composés organiques volatils non méthaniques (COVNM);1015900
051.00949;CLAL-FRANCE;4,01E+13;11 rue du Ménillet;60540;BORNEL;OISE;NORD-PAS-DE-CALAIS-PICARDIE;590500;2466318;2444Z;Métallurgie du cuivre;2.(e).(ii);destinées à  la fusion -  y compris l'alliage -  de métaux non ferreux et notamment de produits de récupération (affinage -  moulage en fonderie -  etc.) d'une capacité de fusion de 4 tonnes par jour pour le plomb et le cadmium ou de 20 tonnes par jour pour tous les autres métaux;49.1946070983, 2.20626072667;Air;Zinc et ses composés (Zn);4770
051.00962;APSM;4,33E+13;ZI de Brenouille CS 70322;60723;PONT-SAINTE-MAXENCE;OISE;NORD-PAS-DE-CALAIS-PICARDIE;619455;2478178;2443Z;Métallurgie du plomb -  du zinc ou de l'étain;2.(e).(ii);destinées à  la fusion -  y compris l'alliage -  de métaux non ferreux et notamment de produits de récupération (affinage -  moulage en fonderie -  etc.) d'une capacité de fusion de 4 tonnes par jour pour le plomb et le cadmium ou de 20 tonnes par jour pour tous les autres métaux;49.3009376602, 2.60376887519;Air;Composés organiques volatils non méthaniques (COVNM);229704,719
051.00977;INOFORGES;5,27E+13;49 rue de Montdidier;60120;BRETEUIL;OISE;NORD-PAS-DE-CALAIS-PICARDIE;598181.35;2514726.69;2550A;Forge -  estampage -  matrià§age  -   métallurgie des poudres;;;49.6295272377, 2.31134913066;Air;Trichloroéthylène (TRI);3000
051.00978;BASF France SAS Division Coatings;6,32E+13;ZI de Breuil le Sec 60676 Clermont Cedex;60676;CLERMONT;OISE;NORD-PAS-DE-CALAIS-PICARDIE;605574;2486848;2030Z;Fabrication de peintures -  vernis -  encres et mastics;4.(a).(viii);matières plastiques de base (polymères -  fibres synthétiques -  fibres à  base de cellulose);49.3790967716, 2.41318917006;Air;Composés organiques volatils non méthaniques (COVNM);2240020
051.00993;ADDIVANT France;7,90E+13;Chemin du Trou Bleuet;60840;CATENOY;OISE;NORD-PAS-DE-CALAIS-PICARDIE;612825;2486496;2059Z;Fabrication d'autres produits chimiques n.c.a.;4.(a).(iii);hydrocarbures sulfurés;49.3758304107, 2.51294275961;Air;CO2 Total d'origine non biomasse uniquement;2222075
051.01020;ROULUNDS BRAKING France;3,10E+13;ZI d'Angean;60240;CHAUMONT-EN-VEXIN;OISE;NORD-PAS-DE-CALAIS-PICARDIE;566673;2473966;2932Z;Fabrication d'autres équipements automobiles;;;49.2625179293, 1.87899873025;Air;Trichloroéthylène (TRI);12550
051.01029;TEREOS;5,33E+13;Route de Grandfresnoy;60617;CHEVRIERES;OISE;NORD-PAS-DE-CALAIS-PICARDIE;622911;2486147;1081Z;Fabrication de sucre;8.(b).(ii);matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle);49.3724127712, 2.65168435338;Air;Oxydes d'azote (NOx - NO + NO2) (en eq. NO2);5724100
051.01041;CONTINENTAL France SNC;3,80E+13;Lieu dit le Bac à  l'aumone;60280;CLAIROIX;OISE;NORD-PAS-DE-CALAIS-PICARDIE;637451;2493766;2211Z;Fabrication et rechapage de pneumatiques;9.(c);Installations destinées au traitement de surface de matières -  d'objets ou de produits à  l'aide de solvants organiques -  notamment pour les opérations d'apprêt -  d'impression -  de revêtement -  de dégraissage -  d'imperméabilisation -  de collage -  de peinture -  de nettoyage ou d'imprégnation d'une capacité de consommation de 150 kg par heures ou 200 tonnes par an;49.4401640357, 2.85239328307;Air;CO2 Total d'origine non biomasse uniquement;740000,0146
051.01075;cofely chaufferie de Compiègne;5,52E+13;14 -  Rue Clément Bayard;60200;COMPIEGNE;OISE;NORD-PAS-DE-CALAIS-PICARDIE;635563;2491148;3530Z;Production et distribution de vapeur et d'air conditionné;1.(c);Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW;49.4167558741, 2.82616200887;Air;CO2 Total (CO2 d'origine biomasse et non biomasse);509800
051.01081;sanofi winthrop industrie;7,76E+13;56 route de Choisy-au-Bac;60205;COMPIEGNE;OISE;NORD-PAS-DE-CALAIS-PICARDIE;637973.369;2492515.103;2120Z;Fabrication de préparations pharmaceutiques;;;49.4288968295, 2.85947434243;Air;Hydrochlorofluorocarbures (HCFC);7684
051.01087;DUO METAL;6,52E+13;795 -  rue Saint Hilaire - BP 1;60150;COUDUN;OISE;NORD-PAS-DE-CALAIS-PICARDIE;634823;2495538;3832Z;Récupération de déchets triés;;;49.4562302222, 2.81634168234;Air;Chlore;116619
051.01102;Chaufferie de la Cavée de Senlis;4,57E+13;Rue Edouard Branly;60100;CREIL;OISE;NORD-PAS-DE-CALAIS-PICARDIE;610922;2472751;3530Z;Production et distribution de vapeur et d'air conditionné;;;49.2523837139, 2.48640275669;Air;CO2 Total (CO2 d'origine biomasse et non biomasse);424200
051.01112;CNH usine de Crepy en Valois;6,95E+13;;60803;CREPY-EN-VALOIS;OISE;NORD-PAS-DE-CALAIS-PICARDIE;633794.052;2468868.299;295B;Fabrication de matériels de mines pour l'extraction;;;49.2167000027, 2.8000000069;Air;CO2 Total (CO2 d'origine biomasse et non biomasse);32800
051.01116;JUY;4,10E+13;72 ROUTE DE SOISSONS;60800;CREPY-EN-VALOIS;OISE;NORD-PAS-DE-CALAIS-PICARDIE;641266.05;2470757.54;2550B;Découpage -  emboutissage;;;49.2332345506, 2.90266479717;Air;Composés organiques volatils non méthaniques (COVNM);91200
051.01117;CNH Industrial TRACY;6,95E+13;28 route de Bailly;60170;TRACY-LE-MONT;OISE;NORD-PAS-DE-CALAIS-PICARDIE;647258.75;2499194.62;4661Z;Commerce de gros (commerce interentreprises) de matériel agricole;;;49.4882717139, 2.98811102576;Air;Composés organiques volatils non méthaniques (COVNM);36000
051.01124;ISDND de Crépy en Valois;5,05E+13;Route de Lévignen - CDD 332;60800;CREPY-EN-VALOIS;OISE;NORD-PAS-DE-CALAIS-PICARDIE;640976;2469397;3821Z;Traitement et élimination des déchets non dangereux;5.(d);Décharges -  à  l'exception des décharges de déchets inertes et des décharges qui ont été définitivement fermées avant le 16 juillet 2001 ou dont la phase de gestion après désaffection requise par les autorités compétentes conformément à  l'article 13 de la directive 1999/31/CE du Conseil du 26 avril 1999 concernant la mise en décharge des déchets s'est achevée recevant 10 tonnes par jour ou d'une capacité totale de 25 000 tonnes;49.2210297224, 2.89855218499;Air;CO2 Total d'origine biomasse uniquement;6771800
051.01157;DIOSYNTH France;7,12E+13;Usine St Charles - BP 26;60590;ERAGNY-SUR-EPTE;OISE;NORD-PAS-DE-CALAIS-PICARDIE;559201.46619821;2478509.6241855;2110Z;Fabrication de produits pharmaceutiques de base;4.(e);Installations utilisant un procédé chimique ou biologique pour la fabrication industrielle de produits pharmaceutiques de base;49.302901953, 1.77599000522;Air;Hydrochlorofluorocarbures (HCFC);281851,7
051.01159;Orfevrerie d' Ercuis;5,72E+13;142 rue des tilleuls;60530;ERCUIS;OISE;NORD-PAS-DE-CALAIS-PICARDIE;597758;2470703;3212Z;Fabrication d'articles de joaillerie et bijouterie;;;49.2340721545, 2.30573989784;Air;Trichloroéthylène (TRI);28100
051.01176;SAVERGLASS;5,26E+13;Place de la Gare;60960;FEUQUIERES;OISE;NORD-PAS-DE-CALAIS-PICARDIE;564437;2516874;2313Z;Fabrication de verre creux;3.(e);Installations destinées à  la fabrication du verre -  y compris de fibres de verre d'une capacité de fusion de 20 tonnes par jour;49.6478121822, 1.84461259463;Air;Oxydes de soufre (SOx - SO2 + SO3) (en eq. SO2);6332160,37
051.01211;Station de stockage souterrain de GOURNAY-sur-ARONDE;4,88E+13;Hameau de Saint-Maur;60190;GOURNAY-SUR-ARONDE;OISE;NORD-PAS-DE-CALAIS-PICARDIE;624500;2499500;5210B;Entreposage et stockage non frigorifique;;;49.4922993875, 2.67433173414;Air;Méthane (CH4);3079950
051.01264;MONTUPET;5,42E+13;3 route de Nogent;60290;LAIGNEVILLE;OISE;NORD-PAS-DE-CALAIS-PICARDIE;607931;2477623;2453Z;Fonderie de métaux légers;2.(e).(ii);destinées à  la fusion -  y compris l'alliage -  de métaux non ferreux et notamment de produits de récupération (affinage -  moulage en fonderie -  etc.) d'une capacité de fusion de 4 tonnes par jour pour le plomb et le cadmium ou de 20 tonnes par jour pour tous les autres métaux;49.2961983671, 2.44544379234;Air;Phénols (Ctotal);174270
051.01274;ALKOR DRAKA;3,92E+13;75 rue Pasteur;60140;LIANCOURT;OISE;NORD-PAS-DE-CALAIS-PICARDIE;609372;2481473;2221Z;Fabrication de plaques -  feuilles -  tubes et profilés en matières plastiques;;;49.3307665166, 2.46532430925;Air;Di(2-éthylhexyle)phtalate (DEHP);721
051.01276;ATELIERS SICCARDI;9,58E+13;;60140;LIANCOURT;OISE;NORD-PAS-DE-CALAIS-PICARDIE;609226;2481356;285D;Mécanique générale;;;49.3297175501, 2.46331484621;Air;Hydroflurocarbures (HFC);148
051.01325;THALES AVIONICS ELECTRICAL SYSTEMS;5,52E+13;;60110;MERU;OISE;NORD-PAS-DE-CALAIS-PICARDIE;585400;2471000;311A;Fabrication de moteurs -  génératrices et transformateurs électriques de petite et moyenne puissance;;;49.2365762535, 2.13617849023;Air;Hydrochlorofluorocarbures (HCFC);4000
051.01338;PLACOPLATRE;7,30E+13;5 rue du Tourteret;60880;LE MEUX;OISE;NORD-PAS-DE-CALAIS-PICARDIE;630949.83482362;2485170.6085517;2223Z;Fabrication d'éléments en matières plastiques pour la construction;;;49.3633019561, 2.76220000486;Air;Composés organiques volatils non méthaniques (COVNM);3215000
051.01352;ANNP;3,89E+13;ZI les bas prés;60160;MONTATAIRE;OISE;NORD-PAS-DE-CALAIS-PICARDIE;607323.11347749;2472257.5902282;2030Z;Fabrication de peintures -  vernis -  encres et mastics;;;49.2480019505, 2.43700000497;Air;Composés organiques volatils non méthaniques (COVNM);33800
051.01363;ArcelorMittal Atlantique et ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;4,45E+13;Route de St LEU  Boite postale 30109;60761;MONTATAIRE;OISE;NORD-PAS-DE-CALAIS-PICARDIE;607300;2473000;2410Z;Sidérurgie;2.(c).(iii);par application de couches protectrices de métal en fusion avec une capacité de traitement de 2 tonnes d'acier brut par heure;49.2546722644, 2.43669569313;Air;CO2 Total d'origine non biomasse uniquement;2808846,5
051.01367;CSDU de MOULIN SOUS TOUVENT;9,27E+13;Lieu-Dit Puisaleine;60350;MOULIN-SOUS-TOUVENT;OISE;NORD-PAS-DE-CALAIS-PICARDIE;652931;2495452;3821Z;Traitement et élimination des déchets non dangereux;5.(d);Décharges -  à  l'exception des décharges de déchets inertes et des décharges qui ont été définitivement fermées avant le 16 juillet 2001 ou dont la phase de gestion après désaffection requise par les autorités compétentes conformément à  l'article 13 de la directive 1999/31/CE du Conseil du 26 avril 1999 concernant la mise en décharge des déchets s'est achevée recevant 10 tonnes par jour ou d'une capacité totale de 25 000 tonnes;49.4542081516, 3.06583876074;Air;CO2 Total (CO2 d'origine biomasse et non biomasse);7637200
051.01390;Sté JP ARBEZ;9,27E+13;LA SUCRERIE;60190;LANEUVILLEROY;OISE;NORD-PAS-DE-CALAIS-PICARDIE;617400;2498300;2599B;Fabrication d'autres articles métalliques;;;49.4817544919, 2.57637877428;Air;Sulfate de diméthyle;0,1
051.01410;Chauffage urbain de Nogent sur Oise;5,24E+13;Chauffage urbain -  Quartier des Obiers - Boulevard Branly;60180;NOGENT-SUR-OISE;OISE;NORD-PAS-DE-CALAIS-PICARDIE;609022;2475354;3511Z;Production d'électricité;;;49.275799182, 2.46038152844;Air;CO2 Total (CO2 d'origine biomasse et non biomasse);318600
